t,ee_x,ee_y,ee_z,ee_roll,ee_pitch,ee_yaw,ee_vx,ee_vy,ee_vz,ee_wx,ee_wy,ee_wz,ee_ax,ee_ay,ee_az,ee_awx,ee_awy,ee_awz,q_act_1,q_act_2,q_act_3,q_act_4,dq_act_1,dq_act_2,dq_act_3,dq_act_4,ddq_act_1,ddq_act_2,ddq_act_3,ddq_act_4,q_1,q_2,q_3,q_4,dq_1,dq_2,dq_3,dq_4,ddq_1,ddq_2,ddq_3,ddq_4,des_x,des_y,des_z,err_x,err_y,err_z,following_error,des_q_1,des_q_2,des_q_3,des_q_4,err_q_1,err_q_2,err_q_3,err_q_4,following_error_q,des_roll,des_pitch,des_yaw,err_roll,err_pitch,err_yaw,following_error_ori
1.128,0.260979,-0.232787,1.25845e-08,-1.5708,6.12323e-17,2.41323,0.217291,0.93596,2.35521e-05,4.81837e-14,5.37348e-14,2.41086,0,0,0,0,0,0,-10.4153,0.147787,0.419661,-0.227243,-4.52036,-0.209616,0.927697,0.508464,0,0,0,0,-5.55482,0.985245,1.39887,-0.757477,-2.41086,-1.39744,3.09232,1.69488,0,0,0,0,0.260994,-0.232724,0,1.49914e-05,6.36086e-05,-1.25845e-08,6.53514e-05,-5.55482,0.985245,1.39887,-0.757477,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.129,0.261198,-0.231847,1.27327e-08,-1.5708,5.72119e-18,2.41565,0.219511,0.945537,2.38243e-05,4.70735e-14,5.28466e-14,2.44197,0,0,0,0,0,0,-10.4198,0.147577,0.420589,-0.226734,-4.57869,-0.210332,0.931305,0.510642,0,0,0,0,-5.55725,0.983847,1.40196,-0.755781,-2.44197,-1.40221,3.10435,1.70214,0,0,0,0,0.261213,-0.231783,0,1.51478e-05,6.42648e-05,-1.27327e-08,6.60259e-05,-5.55725,0.983847,1.40196,-0.755781,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.13,0.261419,-0.230898,1.28773e-08,-1.5708,-1.60812e-16,2.41811,0.221724,0.955083,2.40896e-05,4.9738e-14,5.59552e-14,2.47319,0,0,0,0,0,0,-10.4244,0.147367,0.421521,-0.226223,-4.63723,-0.211002,0.934723,0.512719,0,0,0,0,-5.5597,0.982445,1.40507,-0.754077,-2.47319,-1.40668,3.11574,1.70906,0,0,0,0,0.261434,-0.230833,0,1.53037e-05,6.49189e-05,-1.28773e-08,6.66983e-05,-5.5597,0.982445,1.40507,-0.754077,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.131,0.261642,-0.229939,1.30181e-08,-1.5708,-1.60812e-16,2.4206,0.223929,0.964597,2.43475e-05,5.19584e-14,5.88418e-14,2.50452,0,0,0,0,0,0,-10.4291,0.147156,0.422456,-0.22571,-4.69598,-0.211628,0.937948,0.514693,0,0,0,0,-5.56219,0.981038,1.40819,-0.752367,-2.50452,-1.41085,3.12649,1.71564,0,0,0,0,0.261657,-0.229873,0,1.54591e-05,6.55709e-05,-1.30181e-08,6.73686e-05,-5.56219,0.981038,1.40819,-0.752367,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.132,0.261867,-0.22897,1.31549e-08,-1.5708,-1.60812e-16,2.42312,0.226127,0.974078,2.4598e-05,5.08482e-14,5.79536e-14,2.53596,0,0,0,0,0,0,-10.4338,0.146944,0.423395,-0.225195,-4.75493,-0.212208,0.940978,0.516563,0,0,0,0,-5.56471,0.979627,1.41132,-0.75065,-2.53596,-1.41472,3.13659,1.72188,0,0,0,0,0.261883,-0.228904,0,1.5614e-05,6.62207e-05,-1.31549e-08,6.80366e-05,-5.56471,0.979627,1.41132,-0.75065,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.133,0.262095,-0.227992,1.32876e-08,-1.5708,-1.60812e-16,2.42567,0.228317,0.983525,2.48407e-05,5.04041e-14,5.77316e-14,2.56751,0,0,0,0,0,0,-10.4386,0.146732,0.424336,-0.224678,-4.81408,-0.212742,0.943813,0.51833,0,0,0,0,-5.56726,0.978212,1.41445,-0.748928,-2.56751,-1.41828,3.14604,1.72777,0,0,0,0,0.262111,-0.227925,0,1.57684e-05,6.68682e-05,-1.32876e-08,6.87023e-05,-5.56726,0.978212,1.41445,-0.748928,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.134,0.262324,-0.227004,1.34161e-08,-1.5708,5.72119e-18,2.42825,0.230499,0.992937,2.50753e-05,4.95159e-14,5.75096e-14,2.59916,0,0,0,0,0,0,-10.4435,0.146519,0.42528,-0.22416,-4.87342,-0.213231,0.946452,0.51999,0,0,0,0,-5.56984,0.976794,1.4176,-0.747199,-2.59916,-1.42154,3.15484,1.7333,0,0,0,0,0.26234,-0.226937,0,1.59223e-05,6.75134e-05,-1.34161e-08,6.93655e-05,-5.56984,0.976794,1.4176,-0.747199,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.135,0.262556,-0.226007,1.35402e-08,-1.5708,-2.71835e-16,2.43086,0.232672,1.00231,2.53016e-05,5.08482e-14,5.86198e-14,2.63091,0,0,0,0,0,0,-10.4484,0.146306,0.426226,-0.22364,-4.93296,-0.213673,0.948891,0.521545,0,0,0,0,-5.57246,0.975373,1.42075,-0.745466,-2.63091,-1.42449,3.16297,1.73848,0,0,0,0,0.262572,-0.225939,0,1.60756e-05,6.81561e-05,-1.35402e-08,7.00262e-05,-5.57246,0.975373,1.42075,-0.745466,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.136,0.26279,-0.225001,1.36598e-08,-1.5708,1.72255e-16,2.43351,0.234836,1.01165,2.55193e-05,5.04041e-14,5.86198e-14,2.66276,0,0,0,0,0,0,-10.4533,0.146092,0.427175,-0.223118,-4.99267,-0.214069,0.951132,0.522993,0,0,0,0,-5.5751,0.973949,1.42392,-0.743727,-2.66276,-1.42713,3.17044,1.74331,0,0,0,0,0.262806,-0.224932,0,1.62283e-05,6.87962e-05,-1.36598e-08,7.06844e-05,-5.5751,0.973949,1.42392,-0.743727,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.137,0.263026,-0.223985,1.37747e-08,-1.5708,2.83277e-16,2.43619,0.236991,1.02095,2.57281e-05,4.68514e-14,5.4623e-14,2.6947,0,0,0,0,0,0,-10.4583,0.145878,0.428126,-0.222595,-5.05256,-0.214419,0.953171,0.524333,0,0,0,0,-5.57778,0.972523,1.42709,-0.741984,-2.6947,-1.42946,3.17724,1.74778,0,0,0,0,0.263043,-0.223916,0,1.63804e-05,6.94338e-05,-1.37747e-08,7.13398e-05,-5.57778,0.972523,1.42709,-0.741984,0,0,0,0,0,-1.5708,0,nan,0,-4.44089e-16,nan,4.44089e-16
1.138,0.263265,-0.22296,1.38848e-08,-1.5708,-3.27346e-16,2.4389,0.239137,1.03021,2.59278e-05,4.79616e-14,5.66214e-14,2.72673,0,0,0,0,0,0,-10.4634,0.145664,0.429079,-0.222071,-5.11263,-0.214722,0.955009,0.525565,0,0,0,0,-5.58049,0.971095,1.43026,-0.740236,-2.72673,-1.43148,3.18336,1.75188,0,0,0,0,0.263281,-0.22289,0,1.65319e-05,7.00687e-05,-1.38848e-08,7.19926e-05,-5.58049,0.971095,1.43026,-0.740236,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.139,0.263505,-0.221926,1.399e-08,-1.5708,1.16743e-16,2.44164,0.241273,1.03942,2.61181e-05,4.92939e-14,5.83977e-14,2.75886,0,0,0,0,0,0,-10.4686,0.14545,0.430033,-0.221545,-5.17286,-0.214978,0.956643,0.526687,0,0,0,0,-5.58323,0.969664,1.43344,-0.738485,-2.75886,-1.43319,3.18881,1.75562,0,0,0,0,0.263522,-0.221855,0,1.66828e-05,7.07009e-05,-1.399e-08,7.26425e-05,-5.58323,0.969664,1.43344,-0.738485,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.14,0.263748,-0.220883,1.40901e-08,-1.5708,5.72119e-18,2.44441,0.2434,1.0486,2.62988e-05,4.86278e-14,5.81757e-14,2.79106,0,0,0,0,0,0,-10.4738,0.145235,0.430989,-0.221019,-5.23325,-0.215187,0.958074,0.527699,0,0,0,0,-5.58601,0.968232,1.43663,-0.73673,-2.79106,-1.43458,3.19358,1.759,0,0,0,0,0.263765,-0.220811,0,1.6833e-05,7.13302e-05,-1.40901e-08,7.32895e-05,-5.58601,0.968232,1.43663,-0.73673,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.141,0.263993,-0.21983,1.41849e-08,-1.5708,-2.16323e-16,2.44722,0.245516,1.05773,2.64695e-05,4.95159e-14,5.9508e-14,2.82335,0,0,0,0,0,0,-10.479,0.14502,0.431947,-0.220491,-5.29379,-0.215349,0.959299,0.528601,0,0,0,0,-5.58881,0.966799,1.43982,-0.734971,-2.82335,-1.43566,3.19766,1.762,0,0,0,0,0.26401,-0.219758,0,1.69825e-05,7.19566e-05,-1.41849e-08,7.39335e-05,-5.58881,0.966799,1.43982,-0.734971,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.142,0.26424,-0.218769,1.42744e-08,-1.5708,1.72255e-16,2.45006,0.247623,1.06682,2.66302e-05,4.92939e-14,5.88418e-14,2.85572,0,0,0,0,0,0,-10.4843,0.144805,0.432905,-0.219963,-5.35447,-0.215464,0.960319,0.52939,0,0,0,0,-5.59165,0.965365,1.44302,-0.73321,-2.85572,-1.43643,3.20106,1.76463,0,0,0,0,0.264257,-0.218696,0,1.71314e-05,7.258e-05,-1.42744e-08,7.45744e-05,-5.59165,0.965365,1.44302,-0.73321,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.143,0.264489,-0.217698,1.43584e-08,-1.5708,-2.71835e-16,2.45293,0.249718,1.07586,2.67805e-05,5.04041e-14,6.12843e-14,2.88816,0,0,0,0,0,0,-10.4897,0.14459,0.433865,-0.219434,-5.4153,-0.215532,0.961131,0.530068,0,0,0,0,-5.59452,0.96393,1.44622,-0.731447,-2.88816,-1.43688,3.20377,1.76689,0,0,0,0,0.264506,-0.217625,0,1.72795e-05,7.32004e-05,-1.43584e-08,7.52122e-05,-5.59452,0.96393,1.44622,-0.731447,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.144,0.26474,-0.216618,1.44369e-08,-1.5708,5.72119e-18,2.45583,0.251803,1.08486,2.69203e-05,5.04041e-14,6.15064e-14,2.92067,0,0,0,0,0,0,-10.4952,0.144374,0.434825,-0.218904,-5.47626,-0.215552,0.961736,0.530633,0,0,0,0,-5.59743,0.962495,1.44942,-0.729681,-2.92067,-1.43701,3.20579,1.76878,0,0,0,0,0.264757,-0.216544,0,1.74269e-05,7.38176e-05,-1.44369e-08,7.58468e-05,-5.59743,0.962495,1.44942,-0.729681,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.145,0.264993,-0.215529,1.45096e-08,-1.5708,6.12323e-17,2.45877,0.253877,1.0938,2.70493e-05,4.95159e-14,6.06182e-14,2.95325,0,0,0,0,0,0,-10.5007,0.144159,0.435785,-0.218374,-5.53735,-0.215524,0.962132,0.531084,0,0,0,0,-5.60036,0.961061,1.45262,-0.727914,-2.95325,-1.43683,3.20711,1.77028,0,0,0,0,0.26501,-0.215455,0,1.75736e-05,7.44316e-05,-1.45096e-08,7.64781e-05,-5.60036,0.961061,1.45262,-0.727914,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.146,0.265248,-0.214432,1.45765e-08,-1.5708,-2.16323e-16,2.46174,0.255939,1.1027,2.71672e-05,4.79616e-14,5.973e-14,2.98589,0,0,0,0,0,0,-10.5062,0.143944,0.436746,-0.217844,-5.59855,-0.215449,0.962318,0.531421,0,0,0,0,-5.60333,0.959626,1.45582,-0.726146,-2.98589,-1.43632,3.20773,1.7714,0,0,0,0,0.265266,-0.214357,0,1.77195e-05,7.50424e-05,-1.45765e-08,7.7106e-05,-5.60333,0.959626,1.45582,-0.726146,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.147,0.265505,-0.213325,1.46374e-08,-1.5708,5.72119e-18,2.46474,0.25799,1.11155,2.72739e-05,4.66294e-14,5.75096e-14,3.01859,0,0,0,0,0,0,-10.5119,0.143729,0.437707,-0.217313,-5.65986,-0.215326,0.962295,0.531643,0,0,0,0,-5.60633,0.958192,1.45902,-0.724376,-3.01859,-1.4355,3.20765,1.77214,0,0,0,0,0.265523,-0.21325,0,1.78646e-05,7.56498e-05,-1.46374e-08,7.77305e-05,-5.60633,0.958192,1.45902,-0.724376,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.148,0.265765,-0.21221,1.46923e-08,-1.5708,-1.05301e-16,2.46777,0.260029,1.12035,2.73692e-05,4.66294e-14,5.86198e-14,3.05135,0,0,0,0,0,0,-10.5176,0.143514,0.438668,-0.216782,-5.72128,-0.215155,0.96206,0.531751,0,0,0,0,-5.60937,0.956759,1.46223,-0.722606,-3.05135,-1.43437,3.20687,1.7725,0,0,0,0,0.265783,-0.212134,0,1.80089e-05,7.62538e-05,-1.46923e-08,7.83515e-05,-5.60937,0.956759,1.46223,-0.722606,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.149,0.266026,-0.211086,1.4741e-08,-1.5708,-2.71835e-16,2.47084,0.262056,1.1291,2.74529e-05,5.01821e-14,6.26166e-14,3.08415,0,0,0,0,0,0,-10.5233,0.143299,0.439629,-0.216251,-5.78278,-0.214936,0.961615,0.531742,0,0,0,0,-5.61243,0.955328,1.46543,-0.720836,-3.08415,-1.43291,3.20538,1.77247,0,0,0,0,0.266044,-0.211009,0,1.81524e-05,7.68542e-05,-1.4741e-08,7.89689e-05,-5.61243,0.955328,1.46543,-0.720836,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.15,0.26629,-0.209953,1.47835e-08,-1.5708,-1.60812e-16,2.47394,0.264071,1.13779,2.75249e-05,4.64073e-14,5.86198e-14,3.117,0,0,0,0,0,0,-10.5291,0.143085,0.440589,-0.21572,-5.84438,-0.21467,0.960957,0.531617,0,0,0,0,-5.61553,0.953898,1.46863,-0.719066,-3.117,-1.43113,3.20319,1.77206,0,0,0,0,0.266308,-0.209876,0,1.82951e-05,7.74512e-05,-1.47835e-08,7.95826e-05,-5.61553,0.953898,1.46863,-0.719066,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.151,0.266555,-0.208812,1.48196e-08,-1.5708,-4.979e-17,2.47707,0.266074,1.14644,2.75848e-05,4.55191e-14,5.81757e-14,3.14989,0,0,0,0,0,0,-10.535,0.14287,0.441548,-0.215189,-5.90605,-0.214356,0.960087,0.531375,0,0,0,0,-5.61867,0.95247,1.47183,-0.717297,-3.14989,-1.42904,3.20029,1.77125,0,0,0,0,0.266574,-0.208733,0,1.84369e-05,7.80445e-05,-1.48196e-08,8.01926e-05,-5.61867,0.95247,1.47183,-0.717297,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.152,0.266823,-0.207661,1.48493e-08,-1.5708,5.72119e-18,2.48024,0.268063,1.15502,2.76326e-05,4.84057e-14,6.17284e-14,3.18282,0,0,0,0,0,0,-10.5409,0.142657,0.442506,-0.214658,-5.96779,-0.213994,0.959004,0.531016,0,0,0,0,-5.62183,0.951044,1.47502,-0.715528,-3.18282,-1.42663,3.19668,1.77005,0,0,0,0,0.266841,-0.207583,0,1.85778e-05,7.86341e-05,-1.48493e-08,8.07988e-05,-5.62183,0.951044,1.47502,-0.715528,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.153,0.267092,-0.206503,1.48724e-08,-1.5708,-1.60812e-16,2.48344,0.27004,1.16355,2.76682e-05,4.52971e-14,5.86198e-14,3.21578,0,0,0,0,0,0,-10.5469,0.142443,0.443463,-0.214128,-6.02959,-0.213584,0.957708,0.53054,0,0,0,0,-5.62503,0.94962,1.47821,-0.713761,-3.21578,-1.42389,3.19236,1.76847,0,0,0,0,0.267111,-0.206423,0,1.87179e-05,7.92199e-05,-1.48724e-08,8.14012e-05,-5.62503,0.94962,1.47821,-0.713761,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.154,0.267364,-0.205336,1.48889e-08,-1.5708,-2.16323e-16,2.48667,0.272004,1.17203,2.76913e-05,4.44089e-14,5.79536e-14,3.24877,0,0,0,0,0,0,-10.553,0.14223,0.444419,-0.213599,-6.09145,-0.213126,0.956198,0.529945,0,0,0,0,-5.62826,0.9482,1.4814,-0.711996,-3.24877,-1.42084,3.18733,1.76648,0,0,0,0,0.267382,-0.205256,0,1.8857e-05,7.98019e-05,-1.48889e-08,8.19996e-05,-5.62826,0.9482,1.4814,-0.711996,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.155,0.267637,-0.20416,1.48988e-08,-1.5708,2.27766e-16,2.48993,0.273954,1.18044,2.77018e-05,4.64073e-14,6.10623e-14,3.28178,0,0,0,0,0,0,-10.5591,0.142017,0.445373,-0.21307,-6.15334,-0.212621,0.954474,0.529232,0,0,0,0,-5.63153,0.946783,1.48458,-0.710233,-3.28178,-1.41747,3.18158,1.76411,0,0,0,0,0.267656,-0.204079,0,1.89952e-05,8.038e-05,-1.48988e-08,8.2594e-05,-5.63153,0.946783,1.48458,-0.710233,0,0,0,0,0,-1.5708,0,nan,0,-4.44089e-16,nan,4.44089e-16
1.156,0.267912,-0.202976,1.49018e-08,-1.5708,-3.27346e-16,2.49323,0.275891,1.1888,2.76997e-05,4.64073e-14,6.12843e-14,3.31481,0,0,0,0,0,0,-10.5653,0.141805,0.446325,-0.212542,-6.21526,-0.212068,0.952535,0.5284,0,0,0,0,-5.63482,0.945369,1.48775,-0.708473,-3.31481,-1.41379,3.17512,1.76133,0,0,0,0,0.267931,-0.202895,0,1.91325e-05,8.09541e-05,-1.49018e-08,8.31843e-05,-5.63482,0.945369,1.48775,-0.708473,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.157,0.26819,-0.201783,1.48981e-08,-1.5708,-1.60812e-16,2.49656,0.277814,1.1971,2.76847e-05,4.21885e-14,5.59552e-14,3.34784,0,0,0,0,0,0,-10.5715,0.141594,0.447275,-0.212015,-6.27721,-0.211467,0.950382,0.527448,0,0,0,0,-5.63816,0.94396,1.49092,-0.706716,-3.34784,-1.40978,3.16794,1.75816,0,0,0,0,0.268209,-0.201702,0,1.92689e-05,8.15242e-05,-1.48981e-08,8.37704e-05,-5.63816,0.94396,1.49092,-0.706716,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.158,0.268469,-0.200583,1.48874e-08,-1.5708,-1.60812e-16,2.49993,0.279723,1.20534,2.76568e-05,4.37428e-14,5.83977e-14,3.38089,0,0,0,0,0,0,-10.5778,0.141383,0.448223,-0.211488,-6.33916,-0.210819,0.948015,0.526377,0,0,0,0,-5.64152,0.942554,1.49408,-0.704962,-3.38089,-1.40546,3.16005,1.75459,0,0,0,0,0.268488,-0.200501,0,1.94042e-05,8.20902e-05,-1.48874e-08,8.43524e-05,-5.64152,0.942554,1.49408,-0.704962,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.159,0.26875,-0.199374,1.48699e-08,-1.5708,1.16743e-16,2.50332,0.281618,1.21352,2.7616e-05,4.61853e-14,6.26166e-14,3.41393,0,0,0,0,0,0,-10.5842,0.141173,0.449168,-0.210963,-6.40112,-0.210123,0.945432,0.525186,0,0,0,0,-5.64492,0.941153,1.49723,-0.703211,-3.41393,-1.40082,3.15144,1.75062,0,0,0,0,0.268769,-0.199291,0,1.95386e-05,8.26521e-05,-1.48699e-08,8.49301e-05,-5.64492,0.941153,1.49723,-0.703211,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.16,0.269033,-0.198157,1.48453e-08,-1.5708,-1.05301e-16,2.50675,0.283498,1.22163,2.7562e-05,4.26326e-14,5.81757e-14,3.44697,0,0,0,0,0,0,-10.5906,0.140964,0.450111,-0.21044,-6.46307,-0.20938,0.942635,0.523875,0,0,0,0,-5.64835,0.939757,1.50037,-0.701465,-3.44697,-1.39586,3.14212,1.74625,0,0,0,0,0.269053,-0.198074,0,1.9672e-05,8.32097e-05,-1.48453e-08,8.55034e-05,-5.64835,0.939757,1.50037,-0.701465,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.161,0.269318,-0.196932,1.48137e-08,-1.5708,-3.82857e-16,2.51022,0.285364,1.22969,2.74949e-05,4.37428e-14,5.973e-14,3.48,0,0,0,0,0,0,-10.5971,0.140755,0.451051,-0.209917,-6.525,-0.208589,0.939623,0.522444,0,0,0,0,-5.65181,0.938366,1.5035,-0.699724,-3.48,-1.39059,3.13208,1.74148,0,0,0,0,0.269338,-0.196848,0,1.98044e-05,8.3763e-05,-1.48137e-08,8.60724e-05,-5.65181,0.938366,1.5035,-0.699724,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.162,0.269605,-0.195699,1.47751e-08,-1.5708,6.12323e-17,2.51371,0.287214,1.23767,2.74146e-05,4.04121e-14,5.57332e-14,3.51301,0,0,0,0,0,0,-10.6037,0.140547,0.451988,-0.209396,-6.58689,-0.207752,0.936395,0.520892,0,0,0,0,-5.65531,0.93698,1.50663,-0.697987,-3.51301,-1.38501,3.12132,1.73631,0,0,0,0,0.269625,-0.195614,0,1.99357e-05,8.4312e-05,-1.47751e-08,8.66368e-05,-5.65531,0.93698,1.50663,-0.697987,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.163,0.269893,-0.194458,1.47294e-08,-1.5708,-1.05301e-16,2.51724,0.28905,1.2456,2.7321e-05,4.32987e-14,6.03961e-14,3.546,0,0,0,0,0,0,-10.6103,0.14034,0.452921,-0.208877,-6.64874,-0.206867,0.932953,0.51922,0,0,0,0,-5.65883,0.9356,1.50974,-0.696256,-3.546,-1.37911,3.10984,1.73073,0,0,0,0,0.269913,-0.194373,0,2.0066e-05,8.48565e-05,-1.47294e-08,8.71968e-05,-5.65883,0.9356,1.50974,-0.696256,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.164,0.270184,-0.193209,1.46765e-08,-1.5708,-1.05301e-16,2.5208,0.290871,1.25345,2.72142e-05,4.26326e-14,5.9952e-14,3.57895,0,0,0,0,0,0,-10.617,0.140134,0.453851,-0.208359,-6.71054,-0.205935,0.929296,0.517426,0,0,0,0,-5.6624,0.934226,1.51284,-0.694531,-3.57895,-1.3729,3.09765,1.72475,0,0,0,0,0.270204,-0.193123,0,2.01952e-05,8.53966e-05,-1.46765e-08,8.77521e-05,-5.6624,0.934226,1.51284,-0.694531,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.165,0.270476,-0.191952,1.46166e-08,-1.5708,-4.979e-17,2.5244,0.292676,1.26125,2.70941e-05,3.86358e-14,5.4623e-14,3.61188,0,0,0,0,0,0,-10.6237,0.139929,0.454777,-0.207844,-6.77227,-0.204957,0.925425,0.515511,0,0,0,0,-5.66599,0.932858,1.51592,-0.692812,-3.61188,-1.36638,3.08475,1.71837,0,0,0,0,0.270496,-0.191866,0,2.03234e-05,8.59322e-05,-1.46166e-08,8.83028e-05,-5.66599,0.932858,1.51592,-0.692812,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.166,0.27077,-0.190687,1.45495e-08,-1.5708,-2.71835e-16,2.52803,0.294466,1.26897,2.69607e-05,3.85247e-14,5.4845e-14,3.64476,0,0,0,0,0,0,-10.6305,0.139725,0.455699,-0.20733,-6.83392,-0.203932,0.921339,0.513475,0,0,0,0,-5.66962,0.931498,1.519,-0.691099,-3.64476,-1.35955,3.07113,1.71158,0,0,0,0,0.270791,-0.190601,0,2.04504e-05,8.64632e-05,-1.45495e-08,8.88487e-05,-5.66962,0.931498,1.519,-0.691099,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.167,0.271066,-0.189415,1.44753e-08,-1.5708,-1.05301e-16,2.53169,0.296239,1.27663,2.6814e-05,4.04121e-14,5.79536e-14,3.67759,0,0,0,0,0,0,-10.6374,0.139522,0.456617,-0.206818,-6.89548,-0.202861,0.917039,0.511318,0,0,0,0,-5.67328,0.930144,1.52206,-0.689394,-3.67759,-1.3524,3.0568,1.70439,0,0,0,0,0.271087,-0.189328,0,2.05764e-05,8.69895e-05,-1.44753e-08,8.93899e-05,-5.67328,0.930144,1.52206,-0.689394,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.168,0.271364,-0.188135,1.4394e-08,-1.5708,-3.27346e-16,2.53538,0.297997,1.28421,2.66541e-05,3.87468e-14,5.57332e-14,3.71036,0,0,0,0,0,0,-10.6443,0.13932,0.45753,-0.206309,-6.95693,-0.201743,0.912526,0.50904,0,0,0,0,-5.67697,0.928797,1.5251,-0.687696,-3.71036,-1.34495,3.04175,1.6968,0,0,0,0,0.271384,-0.188048,0,2.07012e-05,8.75111e-05,-1.4394e-08,8.99262e-05,-5.67697,0.928797,1.5251,-0.687696,0,0,0,0,0,-1.5708,0,nan,0,4.44089e-16,nan,4.44089e-16
1.169,0.271663,-0.186848,1.43057e-08,-1.5708,-4.979e-17,2.53911,0.299739,1.29173,2.64809e-05,3.90799e-14,5.68434e-14,3.74308,0,0,0,0,0,0,-10.6513,0.139119,0.458439,-0.205802,-7.01827,-0.200579,0.907799,0.50664,0,0,0,0,-5.6807,0.927458,1.52813,-0.686005,-3.74308,-1.3372,3.026,1.6888,0,0,0,0,0.271684,-0.18676,0,2.08249e-05,8.80279e-05,-1.43057e-08,9.04577e-05,-5.6807,0.927458,1.52813,-0.686005,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.17,0.271964,-0.185553,1.42102e-08,-1.5708,-1.05301e-16,2.54287,0.301464,1.29917,2.62946e-05,3.9746e-14,5.81757e-14,3.77572,0,0,0,0,0,0,-10.6584,0.138919,0.459343,-0.205297,-7.07947,-0.19937,0.902859,0.504119,0,0,0,0,-5.68446,0.926127,1.53114,-0.684323,-3.77572,-1.32913,3.00953,1.6804,0,0,0,0,0.271985,-0.185464,0,2.09474e-05,8.854e-05,-1.42102e-08,9.09842e-05,-5.68446,0.926127,1.53114,-0.684323,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.171,0.272267,-0.18425,1.41077e-08,-1.5708,5.72119e-18,2.54666,0.303172,1.30655,2.60953e-05,4.01901e-14,5.90639e-14,3.80828,0,0,0,0,0,0,-10.6655,0.138721,0.460242,-0.204795,-7.14053,-0.198115,0.897707,0.501476,0,0,0,0,-5.68825,0.924804,1.53414,-0.68265,-3.80828,-1.32077,2.99236,1.67159,0,0,0,0,0.272288,-0.184161,0,2.10688e-05,8.90471e-05,-1.41077e-08,9.15056e-05,-5.68825,0.924804,1.53414,-0.68265,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
1.172,0.272572,-0.182941,1.39983e-08,-1.5708,1.72255e-16,2.55048,0.304864,1.31385,2.58829e-05,3.91909e-14,5.86198e-14,3.84076,0,0,0,0,0,0,-10.6726,0.138523,0.461135,-0.204296,-7.20143,-0.196815,0.892342,0.498713,0,0,0,0,-5.69207,0.92349,1.53712,-0.680985,-3.84076,-1.3121,2.97447,1.66238,0,0,0,0,0.272593,-0.182851,0,2.1189e-05,8.95493e-05,-1.39983e-08,9.2022e-05,-5.69207,0.92349,1.53712,-0.680985,0,0,0,0,0,-1.5708,0,nan,0,0,nan,0
