time,x_des,x_dot_des,x,x_dot,y_des,y_dot_des,y,y_dot,z_des,z_dot_des,z,z_dot,roll_des,pitch_des,roll,pitch,yaw,roll_rate,pitch_rate,e_x,e_y,e_z,e_norm,e_roll,e_pitch,e_5d_norm,ee_hf_norm,q_jnt1,qdot_jnt1,q_act1,qdot_act1,q_jnt2,qdot_jnt2,q_act2,qdot_act2,q_jnt3,qdot_jnt3,q_act3,qdot_act3,q_jnt4,qdot_jnt4,q_act4,qdot_act4,tau_bias_jnt1,tau_bias_jnt2,tau_bias_jnt3,tau_bias_jnt4,tau_task_jnt1,tau_task_jnt2,tau_task_jnt3,tau_task_jnt4,tau_jnt_cmd1,tau_jnt_cmd2,tau_jnt_cmd3,tau_jnt_cmd4,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_after_delay_q2,tau_after_delay_q3,tau_after_delay_q4,tau_compliant_q2,tau_compliant_q3,tau_compliant_q4,tau_after_hysteresis_q2,tau_after_hysteresis_q3,tau_after_hysteresis_q4,tau_after_deadzone_q2,tau_after_deadzone_q3,tau_after_deadzone_q4,tau_after_backlash_q2,tau_after_backlash_q3,tau_after_backlash_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_hys_q2,tau_hys_q3,tau_hys_q4,hys_z_q2,hys_z_q3,hys_z_q4,tau_elastic_err_q2,tau_elastic_err_q3,tau_elastic_err_q4,lambda_dls,rp_weight,control_mode,cond_J,sigma_min_J,sigma1,sigma2,sigma3,sigma4,qdot_task_cmd1,qdot_task_cmd2,qdot_task_cmd3,qdot_task_cmd4,saturation_flag,joint_limit_viol_flag,actuator_limit_viol_flag,ncon
0.1,0.2498494464,-0.00442368,0.24997265804676433,-0.0011949277088257903,-0.20009033216000002,-0.0026542079999999995,-0.19998244290541467,0.00012195911846461013,-0.10003011072000001,-0.0008847359999999998,-0.10001813231252826,-0.00036482364328113963,-1.5708031067720762,-5.264885037714606e-06,-1.570803107414164,-0.0002696753272908303,2.4668435632918855,-4.507101983683402e-09,-0.003463245748224498,-0.00012321164676432073,-0.0001078892545853527,-1.197840747174661e-05,0.00016420926709207978,6.420877163293426e-10,0.0002644104422531157,0.00031125161103489653,5.4051505654003425e-05,0.6747557056550084,0.0020343602539776057,1.2652463402302128,0.0038183890572778185,1.2750303873940005,0.0007063171557950362,8.499847086056361,0.0047087637632303135,1.4161912755610992,0.0013860110991714067,4.720567286809909,0.004620955679014426,-0.45063607666052896,-0.001370905822934537,-1.5021178045892465,-0.004570005273200987,-4.04333565481242e-05,-6.980864114678801,-1.3969089728197026,0.03878865073673943,0.014814862045524447,0.0033292816435279426,0.0026875281806917886,-0.0003817006568991488,0.014774428688976323,-6.977534833035273,-1.3942214446390109,0.038406950079840275,0.007879202819831073,-1.046630224955291,-0.4182664333917033,0.011522085023952083,0.007879202819831073,-1.046512930157804,-0.4181348541057194,0.011381768663281003,-1.046630224955291,-0.4182664333917033,0.011522085023952083,-1.046630224955291,-0.4182664333917033,0.011522085023952083,-1.0466304071169175,-0.41826665191686435,0.011521925841847054,-1.0456304071169176,-0.41726665191686435,0.010521925841847055,-1.0456304071169176,-0.41726665191686435,0.010521925841847055,0.0008825230408863342,0.0008682021888549999,-0.0008598428214339478,1.8216162644264958e-07,2.1852516109315717e-07,1.5918210502785909e-07,0.00018216162644264956,0.00021852516109315716,0.00015918210502785909,0.0,0.0,0.0,0.12,0.065,jt,15.279246559132089,0.11934572032997114,1.823512686698852,0.32012435266935524,0.24017169473358582,0.11934572032997114,0.0,0.0,0.0,0.0,0,0,0,0
0.11,0.249800847985664,-0.005308140288,0.2499593827480522,-0.0014152054371070599,-0.20011949120860162,-0.0031848841727999994,-0.19998186900247494,1.418209397906629e-05,-0.10003983040286721,-0.0010616280575999999,-0.10002199816756988,-0.0004009810017354822,-1.5708031067720762,-5.264885037714606e-06,-1.5708031074496493,-0.0003062900651691347,2.4668190565313455,-2.9049702798673415e-09,-0.00379129035746019,-0.00015853476238822384,-0.0001376222061266752,-1.7832235297332577e-05,0.0002106920290859697,6.775731087316217e-10,0.00030102518013119806,0.0003674333819807918,6.687181985382904e-05,0.6747802127353503,0.002727292448997136,1.2652923769492532,0.005118310093863051,1.2750377863875704,0.0007623570853782023,8.499896426506169,0.0050823579768341995,1.4162062374027582,0.0015683567572980647,4.720617184392335,0.005228983056899601,-0.4506503304225954,-0.0014605608706965375,-1.5021653239772235,-0.004868915701718023,-4.08680587651489e-05,-6.980792552164815,-1.3968245750356036,0.038767303936111164,0.01824829300355679,0.004712901743779009,0.003791991690813632,-0.0007193017280695125,0.01820742494479164,-6.9760796504210365,-1.39303258334479,0.03804800220804165,0.009710019723057382,-1.0464119475631555,-0.417909775003437,0.011414400662412495,0.009710019723057382,-1.0463545692781524,-0.4178754467586932,0.01132270974178682,-1.0464119475631555,-0.417909775003437,0.011414400662412495,-1.0464119475631555,-0.417909775003437,0.011414400662412495,-1.0464123479624123,-0.41791035010904753,0.011414349164669007,-1.0454123479624124,-0.41691035010904753,0.010414349164669007,-1.0454123479624124,-0.41691035010904753,0.010414349164669007,0.0009422213157400463,0.0009650966496456773,-0.0009083605771178126,4.003992568134177e-07,5.751056105276683e-07,5.149774348827064e-08,0.0004003992568134177,0.0005751056105276683,5.1497743488270636e-05,0.0,0.0,0.0,0.12,0.065,jt,15.279109090523567,0.11934671276777976,1.823511443974289,0.3201136280988649,0.2401704215837055,0.11934671276777976,0.0,0.0,0.0,0.0,0,0,0,0
0.12,0.249743044354048,-0.006264373248000001,0.24994358562216643,-0.001688525379120791,-0.20015417338757122,-0.0037586239487999995,-0.19998250673712648,-0.00011591080316200125,-0.10005139112919041,-0.0012528746495999998,-0.10002628227828872,-0.00044656585983953703,-1.5708031067720762,-5.264885037714606e-06,-1.570803107467273,-0.0003466974422414726,2.4667866707190207,-9.969461179046386e-10,-0.004204324461550687,-0.00020054126811841488,-0.0001716666504447406,-2.5108850901692237e-05,0.00026517295014209525,6.951967890245214e-10,0.00034143255720398,0.00043231109701972087,8.076134118626943e-05,0.6748125989020282,0.0035782892668917723,1.265353199465836,0.006714629620741024,1.2750458304105579,0.0008325141961780511,8.499950069514458,0.005550064658118247,1.4162233189414608,0.0017998600203315723,4.720674151881771,0.006000848936903386,-0.4506656120522011,-0.0015719297196653795,-1.5022162706074895,-0.005240199177128061,-4.1501713246841554e-05,-6.980712035263808,-1.396729991574623,0.0387437107742743,0.02209077747615797,0.006314194525844861,0.005062302267710419,-0.0011073691338855237,0.022049275762911127,-6.974397840737963,-1.3916676893069126,0.037636341640388773,0.011758878764360504,-1.0461596761106944,-0.4175003067920738,0.011290902492116632,0.011758878764360504,-1.046174404834197,-0.4175815119247573,0.011257807956402468,-1.0461596761106944,-0.4175003067920738,0.011290902492116632,-1.0461596761106944,-0.4175003067920738,0.011290902492116632,-1.0461603286803944,-0.4175012911304082,0.01129097449254344,-1.0451603286803945,-0.4165012911304082,0.010290974492543441,-1.0451603286803945,-0.4165012911304082,0.010290974492543441,0.0010140761538024762,0.0010802207943490928,-0.000966833463859026,6.525696999724318e-07,9.84338334425209e-07,-7.200042680759151e-08,0.0006525696999724318,0.000984338334425209,-7.200042680759151e-05,0.0,0.0,0.0,0.12,0.065,jt,15.27895228180935,0.11934784754275675,1.8235100675424376,0.32010169157498247,0.2401689591278437,0.11934784754275675,0.0,0.0,0.0,0.0,0,0,0,0
0.13,0.249675328253952,-0.0072902868480000035,0.2499247003021983,-0.0020208606154239854,-0.20019480304762882,-0.004374172108800001,-0.1999845946758341,-0.0002708877088394787,-0.1000649343492096,-0.0014580573696000004,-0.10003108690404383,-0.000502902997619386,-1.5708031067720762,-5.264885037714606e-06,-1.5708031074638182,-0.00039179365583486003,2.4667447171751515,1.2454284573777139e-09,-0.004710035242414692,-0.00024937204824629355,-0.0002102083717947234,-3.3847445165768875e-05,0.0003279018566025361,6.917417749718879e-10,0.0003865287707971454,0.0005068768274618803,9.55190976036113e-05,0.6748545528430662,0.004605331236510328,1.265431974331076,0.008641057339274737,1.2750546731748422,0.0009188781493691208,8.500009039616797,0.006125815246049256,1.4162430517046483,0.0020871278587150464,4.7207399607774185,0.006958585853777131,-0.4506821324976695,-0.001704002819663552,-1.5022713475543643,-0.005680492859960974,-4.241576060159984e-05,-6.98062033522768,-1.3966226740601335,0.03871733077120432,0.026339876392929746,0.008122438929608853,0.006486294632613784,-0.0015383364319806676,0.026297460632328146,-6.972497896298071,-1.3901363794275197,0.03717899433922365,0.0140244357552206,-1.0458746844447107,-0.41704091382825587,0.011153698301767094,0.0140244357552206,-1.0459736311300298,-0.41725278064595167,0.011187438438144182,-1.0458746844447107,-0.41704091382825587,0.011153698301767094,-1.0458746844447107,-0.41704091382825587,0.011153698301767094,-1.0458756218200997,-0.417042357107356,0.01115390749650549,-1.0448756218200999,-0.416042357107356,0.01015390749650549,-1.0448756218200999,-0.416042357107356,0.01015390749650549,0.0010980093099298947,0.0012104235385956732,-0.0010335309416386928,9.37375389030191e-07,1.4432791001382752e-06,-2.0919473839686492e-07,0.0009373753890301909,0.001443279100138275,-0.00020919473839686492,0.0,0.0,0.0,0.12,0.065,jt,15.278771298501283,0.11934916037282634,1.8235085260045658,0.32008825017583326,0.2401672591524894,0.11934916037282634,0.0,0.0,0.0,0.0,0,0,0,0
0.14,0.249597013262336,-0.008383807488000002,0.2499021018695779,-0.0024179875784605194,-0.2002417920425984,-0.0050302844928,-0.199988397175637,-0.00045333420959482436,-0.1000805973475328,-0.0016767614976,-0.10003652683429667,-0.0005711974680165127,-1.5708031067720762,-5.264885037714606e-06,-1.5708031074358175,-0.0004425465308615095,2.4666913293309287,3.841372981506124e-09,-0.005315240107887714,-0.00030508860724190456,-0.00025339486696140945,-4.407051323612743e-05,0.00039903662364260654,6.637410621124218e-10,0.0004372816458237949,0.0005919843450488354,0.0001109497473818249,0.6749079411362955,0.005826080318394542,1.2655322015505341,0.010930705766211858,1.2750644866378016,0.001023099557279791,8.500074483099748,0.006820614115144756,1.416266034691243,0.0024369928861525596,4.720816607700206,0.008124979095959663,-0.4507000886169104,-0.0018551142475606852,-1.5023312109641505,-0.006184245857444124,-4.3717890610453904e-05,-6.980514956665155,-1.3964997578086438,0.03868757540521206,0.03098953802280897,0.010124122148418763,0.008049378778523027,-0.0020035634480888237,0.030945820132198515,-6.970390834516737,-1.3884503790301208,0.03668401195712324,0.016503405876501467,-1.0455586251775104,-0.41653511370903623,0.01100520358713697,0.016503405876501467,-1.0457524147199093,-0.41688711888712976,0.011111805854623544,-1.0455586251775104,-0.41653511370903623,0.01100520358713697,-1.0455586251775104,-0.41653511370903623,0.01100520358713697,-1.0455598783159004,-0.41653706205824487,0.011005561245525685,-1.0445598783159005,-0.41553706205824487,0.010005561245525686,-1.0445598783159005,-0.41553706205824487,0.010005561245525686,0.0011925364040088246,0.0013500568288848903,-0.0011062446090978587,1.253138390051884e-06,1.948349208616993e-06,-3.5765838871400776e-07,0.001253138390051884,0.0019483492086169929,-0.00035765838871400777,0.0,0.0,0.0,0.12,0.065,jt,15.278560693155697,0.11935069158350506,1.8235067851286888,0.3200729815481371,0.2401652675940277,0.11935069158350506,0.0,0.0,0.0,0.0,0,0,0,0
0.15,0.2495074336,-0.00954288,0.24987510817629777,-0.002885593474721437,-0.20029553984,-0.0057257279999999985,-0.19999420360503947,-0.0006656941991761593,-0.10009851328000001,-0.0019085759999999995,-0.1000427286306329,-0.0006526076300844483,-1.5708031067720762,-5.264885037714606e-06,-1.5708031073795827,-0.0004999890733980994,2.4666244669490642,6.821574967192549e-09,-0.006026263972031545,-0.0003676745762977718,-0.0003013362349605364,-5.578464936710492e-05,0.00047864396753844965,6.075064895583182e-10,0.0004947241883606068,0.0006883691380432295,0.00012686438171838192,0.6749748040287428,0.0072577077451002675,1.2656577066739736,0.013615767448802548,1.2750754570543932,0.0011464640977782703,8.500147641679442,0.007643032667289253,1.4162929396254431,0.0028570105298773066,4.720906331900982,0.009525223083537442,-0.4507196554251526,-0.002022747719366387,-1.5023964442105564,-0.006743072539434659,-4.5548063450849736e-05,-6.980393128440493,-1.396358055480769,0.038653810624812435,0.03603026997764081,0.012302577411595472,0.009734161582007728,-0.0024931661065115446,0.035984721914189964,-6.968090551028897,-1.3866238938987614,0.03616064451830089,0.019190652196837507,-1.0452135826543345,-0.4159871681696284,0.010848193355490266,0.019190652196837507,-1.0455100328032858,-0.4164810342681485,0.011031063140040584,-1.0452135826543345,-0.4159871681696284,0.010848193355490266,-1.0452135826543345,-0.4159871681696284,0.010848193355490266,-1.0452151804028618,-0.41598966339678717,0.010848707967954601,-1.0442151804028619,-0.41498966339678717,0.0098487079679546,-1.0442151804028619,-0.41498966339678717,0.0098487079679546,0.0012948524004239947,0.0014913708713613222,-0.0011823551720859832,1.597748527195801e-06,2.495227158766768e-06,-5.146124643342498e-07,0.0015977485271958009,0.002495227158766768,-0.0005146124643342498,0.0,0.0,0.0,0.12,0.065,jt,15.278314337435123,0.11935248671967086,1.8235048090576824,0.3200555345278355,0.24016292289033722,0.11935248671967086,0.0,0.0,0.0,0.0,0,0,0,0
0.16,0.249405943947264,-0.010765467647999998,0.24984298039784975,-0.00342933293184071,-0.2003564336316416,-0.006459280588799998,-0.20000232624228562,-0.0009101554400052691,-0.1001188112105472,-0.0021530935295999993,-0.10004983054842914,-0.0007483096425229475,-1.5708031067720762,-5.264885037714606e-06,-1.570803107291261,-0.0005652156822664178,2.4665419219984743,1.0185007445024679e-08,-0.006849130765884245,-0.00043703645058573715,-0.0003541073893559843,-6.898066211806497e-05,0.0005667020681833946,5.191846952357082e-10,0.0005599507972284812,0.0007966781843382044,0.00014308040612749027,0.6750573495619404,0.008916733104105776,1.2658126297841388,0.016727213258735912,1.2750877819691615,0.0012899993311893544,8.500229832427431,0.008599921423295158,1.416324520046675,0.0033557675131697293,4.721011645516044,0.011187947887634084,-0.4507409762245966,-0.00220331278545143,-1.5024675249829387,-0.0073450061620225215,-4.808552505463905e-05,-6.980251781376161,-1.3961940356282805,0.03861535777642855,0.04144933153374745,0.014637636709207256,0.011520117428908001,-0.0029958769641616327,0.041401246008692806,-6.9656141446669535,-1.3846739181993726,0.035619480812266915,0.022079284496435873,-1.044842121700043,-0.4154021754598118,0.010685844243680074,0.022079284496435873,-1.0452451974858352,-0.4160307407614752,0.010945488251111874,-1.044842121700043,-0.4154021754598118,0.010685844243680074,-1.044842121700043,-0.4154021754598118,0.010685844243680074,-1.0448440903160232,-0.4154052542199907,0.010686521121709341,-1.0438440903160233,-0.4144052542199907,0.00968652112170934,-1.0438440903160233,-0.4144052542199907,0.00968652112170934,0.0014011071698118297,0.0016254865414845093,-0.0012589671294025338,1.9686159802946955e-06,3.0787601788861543e-06,-6.768780292679309e-07,0.0019686159802946956,0.003078760178886154,-0.0006768780292679309,0.0,0.0,0.0,0.12,0.065,jt,15.27802541380287,0.11935459657298947,1.8235025596963221,0.3200355283548784,0.2401601556305589,0.11935459657298947,0.0,0.0,0.0,0.0,0,0,0,0
0.17,0.249291919259648,-0.012049552128000001,0.2498049235910026,-0.0040547895313710995,-0.2004248484442112,-0.007229731276799999,-0.20001309751515117,-0.0011886159629914826,-0.1001416161480704,-0.0024099104255999996,-0.10005798297413032,-0.000859540311178192,-1.5708031067720762,-5.264885037714606e-06,-1.5708031071669366,-0.0006393785163347765,2.466441326060786,1.3939513978375386e-08,-0.0077894611362344076,-0.000513004331354594,-0.00041175092906003963,-8.363317394008418e-05,0.0006631038978573962,3.948601445813438e-10,0.0006341136312970619,0.0009175003415533828,0.00015942136991721188,0.6751579461654224,0.010818876293776376,1.2660014116137452,0.020294514820037697,1.2751016685994374,0.0014546345651446954,8.500322436946892,0.009697475783947801,1.416361621165398,0.003942805547050442,4.721135366320695,0.013144962450827337,-0.4507641507327551,-0.0023919589829019977,-1.5025447856952343,-0.007973878942462726,-5.155637593217526e-05,-6.980087522304995,-1.396003795109999,0.038571494440595266,0.0472309436350608,0.01710549506622416,0.013383511535593584,-0.003499035006074701,0.047179387259128625,-6.962982027238771,-1.3826202835744055,0.035072459434520566,0.025160767225293295,-1.0444473040858155,-0.4147860850723216,0.010521737830356169,0.025160767225293295,-1.0449565509007033,-0.4155337403431431,0.01085570043269999,-1.0444473040858155,-0.4147860850723216,0.010521737830356169,-1.0444473040858155,-0.4147860850723216,0.010521737830356169,-1.0444496667421659,-0.41478977802609346,0.010522578703718736,-1.043449666742166,-0.41378977802609346,0.009522578703718736,-1.043449666742166,-0.41378977802609346,0.009522578703718736,0.0015068841585373647,0.0017439623170496738,-0.0013331217289812528,2.362656350257464e-06,3.6929537718247193e-06,-8.408733625661952e-07,0.002362656350257464,0.0036929537718247193,-0.0008408733625661952,0.0,0.0,0.0,0.12,0.065,jt,15.277686255544157,0.11935707843164967,1.8234999966571201,0.320012551504919,0.24015688739017868,0.11935707843164967,0.0,0.0,0.0,0.0,0,0,0,0
0.18,0.249164754583552,-0.013393133568,0.24976008843636566,-0.0047673041613208655,-0.2005011472498688,-0.008035880140799997,-0.20002686757767726,-0.0015027624315547595,-0.1001670490832896,-0.0026786267135999993,-0.10006734908735632,-0.0009876059281265644,-1.5708031067720762,-5.264885037714606e-06,-1.5708031070027006,-0.0007236805927663958,2.466320159131489,1.8087718847327287e-08,-0.008851994560549642,-0.0005953338528136565,-0.00047427967219154654,-9.969999593328893e-05,0.0007676611836931519,2.3062440845933452e-10,0.0007184157077286812,0.0010513918499115951,0.00017571722095624756,0.6752791138555418,0.012978923738241546,1.266228777047768,0.02434539367212208,1.2751173342425464,0.0016414305174397522,8.50042690401997,0.010942767122404122,1.4164051855643296,0.004627982661068384,4.721280636580299,0.015429123317941365,-0.45078922207232336,-0.0025825069599211352,-1.5026283700927068,-0.008609092087744578,-5.624048883055802e-05,-6.979896619319415,-1.3957830395709414,0.03852145721935463,0.05335651397332502,0.019679003858614683,0.015297797332730059,-0.003988810916759306,0.05330027348449446,-6.960217615460801,-1.3804852422382115,0.034532646302595324,0.028425035849280897,-1.04403264231912,-0.4141455726714634,0.010359793890778598,0.028425035849280897,-1.0446432289644387,-0.41499054979384614,0.010762857311031847,-1.04403264231912,-0.4141455726714634,0.010359793890778598,-1.04403264231912,-0.4141455726714634,0.010359793890778598,-1.0440354186575336,-0.4141499037722534,0.010360796571906396,-1.0430354186575337,-0.4131499037722534,0.009360796571906395,-1.0430354186575337,-0.4131499037722534,0.009360796571906395,0.0016078103069050785,0.0018406460215927025,-0.0014020607391254526,2.77633841369675e-06,4.331100789996287e-06,-1.002681127798747e-06,0.00277633841369675,0.004331100789996287,-0.001002681127798747,0.0,0.0,0.0,0.12,0.065,jt,15.277288332255583,0.11935999630532466,1.823497078893406,0.31998616168395877,0.24015303030728535,0.11935999630532466,0.0,0.0,0.0,0.0,0,0,0,0
0.19,0.249023864871936,-0.014794230528,0.24970757552133227,-0.005571666276688581,-0.2005856810768384,-0.008876538316799997,-0.20004400336557215,-0.001854264133020499,-0.1001952270256128,-0.0029588461055999995,-0.10007810537218026,-0.0011338512462063775,-1.5708031067720762,-5.264885037714606e-06,-1.5708031067946882,-0.0008193619609937475,2.4661757596691087,2.2625829880985395e-08,-0.01003975233250416,-0.000683710649396263,-0.0005416777112662585,-0.000117121653432542,0.0008801093549572601,2.2612134387145488e-11,0.0008140970759562549,0.0011988938759389044,0.00019180525056231826,0.6754235141862011,0.015410609510296661,1.266499716285888,0.028905598386444506,1.2751350093581795,0.0018518709900088106,8.500544770082149,0.012345687308791846,1.4164562489103978,0.005420237549570483,4.721450908581548,0.01807021482049722,-0.45081616415088943,-0.002767555437335657,-1.5027181911563943,-0.009225972232938176,-6.247582932781263e-05,-6.97967501552891,-1.3955270888336893,0.03846444866540599,0.05980487500456241,0.022328536331504785,0.01723462501682493,-0.00445073202163359,0.0597423991752346,-6.957346479197406,-1.3782924638168643,0.0340137166437724,0.03186062148015261,-1.0436019718796108,-0.41348773914505926,0.010204114993131721,0.03186062148015261,-1.0443053222623053,-0.4144058521096012,0.01066874672145104,-1.0436019718796108,-0.41348773914505926,0.010204114993131721,-1.0436019718796108,-0.41348773914505926,0.010204114993131721,-1.043605177692777,-0.41349272523023234,0.010205273197060874,-1.0426051776927772,-0.41249272523023234,0.009205273197060874,-1.0426051776927772,-0.41249272523023234,0.009205273197060874,0.0017001445695280762,0.0019131268793688343,-0.0014634735243901644,3.2058131663210704e-06,4.986085173094531e-06,-1.1582039291529563e-06,0.0032058131663210703,0.004986085173094531,-0.0011582039291529562,0.0,0.0,0.0,0.12,0.065,jt,15.276822244266592,0.11936342081922133,1.8234937623228344,0.3199558887606891,0.240148486756654,0.11936342081922133,0.0,0.0,0.0,0.0,0,0,0,0
0.2,0.2488686848,-0.016250880000000002,0.24964644319294693,-0.00647172496497275,-0.20067878912,-0.009750528,-0.20006489001426564,-0.0022450372540802014,-0.10022626304,-0.0032501759999999996,-0.10009044161102906,-0.001299594060806284,-1.5708031067720762,-5.264885037714606e-06,-1.5708031065390455,-0.0009276763691941081,2.4660053357466962,2.754473808928205e-08,-0.011353009948883278,-0.0007777583929469423,-0.0006138991057343668,-0.0001358214289709364,0.0010001138387146597,-2.3303048379830216e-10,0.0009224114841561715,0.0013605405677493845,0.00020753175613687718,0.6755939390971551,0.018126510779577585,1.2668194639382693,0.03399870854797697,1.275154943580727,0.0020881563064580194,8.500677699248872,0.013920905013570729,1.4165159211888891,0.006326002859689016,4.721649881948022,0.021089661988837504,-0.4508448710809954,-0.002938746869422523,-1.5028138958166846,-0.009796657386449133,-7.065814716915559e-05,-6.979418384657391,-1.3952309207835774,0.03839964992584921,0.06655253362745352,0.025023381857102678,0.01916539346512437,-0.004870470651424757,0.06648187548028436,-6.954395002800289,-1.376065527318453,0.033529179274424455,0.03545478419363565,-1.0431592504200433,-0.4128196581955359,0.010058753782327337,0.03545478419363565,-1.0439440783807004,-0.41378833761052003,0.010575696175418679,-1.0431592504200433,-0.4128196581955359,0.010058753782327337,-1.0431592504200433,-0.4128196581955359,0.010058753782327337,-1.0431628975353868,-0.41282530903055,0.010060057179109369,-1.042162897535387,-0.41182530903055,0.00906005717910937,-1.042162897535387,-0.41182530903055,0.00906005717910937,0.0017811808453134842,0.001963028579970055,-0.0015156389963093095,3.6471153436044504e-06,5.6508350141010505e-06,-1.3033967820318407e-06,0.0036471153436044503,0.00565083501410105,-0.0013033967820318406,0.0,0.0,0.0,0.12,0.065,jt,15.276278033157286,0.11936742715299302,1.8234900052917697,0.31992124199507166,0.24014315175452303,0.11936742715299302,0.0,0.0,0.0,0.0,0,0,0,0
0.21,0.248698668580864,-0.017761137407999998,0.24957571908324624,-0.007470036282991509,-0.20078079885148162,-0.010656682444799996,-0.2000899347809453,-0.0026774859840752157,-0.1002602662838272,-0.003552227481599999,-0.10010456011254473,-0.0014860414193825435,-1.5708031067720762,-5.264885037714606e-06,-1.5708031062318148,-0.0010498583771190173,2.465805977172913,3.286671562118014e-08,-0.012788390171822706,-0.0008770505023822373,-0.0006908640705363123,-0.0001557061712824659,0.0011272777649995506,-5.402611691351922e-10,0.0010445934920815247,0.0015368574179675056,0.00022275415303003675,0.6757932987926283,0.021137955835927577,1.2671934763036468,0.039645962319773194,1.2751774139764078,0.002353382630496571,8.500827538352207,0.01568906124466337,1.41658535314149,0.007347796760830783,4.721881391751685,0.024495840950454303,-0.45087514959786695,-0.0030870896210704055,-1.5029148396771779,-0.010291171795428444,-8.123510927322814e-05,-6.979122230019,-1.3948892568278553,0.03832623918644362,0.07357393198243661,0.027733393346449763,0.021063024896113464,-0.0052347357162626515,0.07349269687316339,-6.95138883667255,-1.3738262319317418,0.03309150347018097,0.039193655242458034,-1.0427083255008824,-0.41214786957952254,0.00992745104105429,0.039193655242458034,-1.0435618141394265,-0.41314909366090785,0.010486284798653097,-1.0427083255008824,-0.41214786957952254,0.00992745104105429,-1.0427083255008824,-0.41214786957952254,0.00992745104105429,-1.04271242189657,-0.41215418840698603,0.009928885569438025,-1.04171242189657,-0.41115418840698603,0.008928885569438025,-1.04171242189657,-0.41115418840698603,0.008928885569438025,0.0018493922428563265,0.001994905253921816,-0.001557399229215072,4.096395687573842e-06,6.318827463480965e-06,-1.4345283837344397e-06,0.0040963956875738426,0.006318827463480965,-0.0014345283837344396,0.0,0.0,0.0,0.12,0.065,jt,15.27564527910075,0.1193720941794827,1.823485766909185,0.31988172173363044,0.24013691537509457,0.1193720941794827,0.0,0.0,0.0,0.0,0,0,0,0
0.22,0.248513289781248,-0.019323076608,0.24949441418401486,-0.008567673358664507,-0.2008920261312512,-0.011593845964799997,-0.20011957262736546,-0.003154618750852223,-0.1002973420437504,-0.003864615321599999,-0.10012067410091285,-0.0016942060905368772,-1.5708031067720762,-5.264885037714606e-06,-1.5708031058687577,-0.0011870841935290866,2.4655746684684283,3.862076697347817e-08,-0.014338422991098181,-0.0009811244027668475,-0.000772453503885745,-0.0001766679428375495,0.001261150693373484,-9.033183090423336e-10,0.00118181930849115,0.0017283512227900136,0.00023734302126331833,0.6760246087645345,0.024454942795474895,1.2676274070440599,0.045866104041294035,1.2752027336881235,0.002651489121643168,8.500996374612065,0.017676417102200487,1.4166656930887846,0.008483555883660593,4.722149264713318,0.028281861634796707,-0.45090671442957825,-0.0032032378498549896,-1.5030200716020967,-0.010678360047047688,-9.469589818006549e-05,-6.9787820129567,-1.394496677972998,0.03824341404222542,0.08084171892318773,0.030430483618761082,0.022903504428555602,-0.005532038669795339,0.08074702302500766,-6.948351529337939,-1.3715931735444422,0.03271137537243008,0.04306238737923659,-1.042252729400691,-0.41147795206333265,0.009813412611729024,0.04306238737923659,-1.0431616566964017,-0.4124992864385078,0.010402928454337438,-1.042252729400691,-0.41147795206333265,0.009813412611729024,-1.042252729400691,-0.41147795206333265,0.009813412611729024,-1.0422572795261769,-0.4114849365752191,0.00981496101495072,-1.041257279526177,-0.4104849365752191,0.00881496101495072,-1.041257279526177,-0.4104849365752191,0.00881496101495072,0.0019043771702247387,0.0020143498632886917,-0.0015879674393867165,4.550125485865267e-06,6.984511886471286e-06,-1.5484032216960027e-06,0.004550125485865267,0.006984511886471286,-0.0015484032216960028,0.0,0.0,0.0,0.12,0.065,jt,15.274913670711452,0.11937750020434056,1.8234810098466407,0.31983683416904407,0.24012966712870898,0.11937750020434056,0.0,0.0,0.0,0.0,0,0,0,0
