t,qj1,qj2,qj3,qj4,qdj1,qdj2,qdj3,qdj4,qa1,qa2,qa3,qa4,qda1,qda2,qda3,qda4,jnt_margin,act_margin,y_des_0,y_des_1,y_des_2,y_des_3,y_des_4,y_act_0,y_act_1,y_act_2,y_act_3,y_act_4,yaw_actual,e_0,e_1,e_2,e_3,e_4,yd_des_0,yd_des_1,yd_des_2,yd_des_3,yd_des_4,yd_act_0,yd_act_1,yd_act_2,yd_act_3,yd_act_4,ed_0,ed_1,ed_2,ed_3,ed_4,K_0,K_1,K_2,K_3,K_4,D_0,D_1,D_2,D_3,D_4,F_raw_0,F_raw_1,F_raw_2,F_raw_3,F_raw_4,F_0,F_1,F_2,F_3,F_4,J_0_0,J_0_1,J_0_2,J_0_3,J_1_0,J_1_1,J_1_2,J_1_3,J_2_0,J_2_1,J_2_2,J_2_3,J_3_0,J_3_1,J_3_2,J_3_3,J_4_0,J_4_1,J_4_2,J_4_3,sv0,sv1,sv2,sv3,tau_j_raw_norm,tau_j1,tau_j2,tau_j3,tau_j4,tau_a1,tau_a2,tau_a3,tau_a4,tau_j_sat_any,tau_a_sat_any,torque_mode,ctrl_norm,qfrc_applied_dof0,qfrc_applied_dof1,qfrc_applied_dof2,qfrc_applied_dof3,qfrc_actuator_norm,qfrc_bias_norm,qacc_norm,ee_pos_err,e_task_norm,trans_err_norm
0.01,0.6724313652872742,1.2773364472515254,1.4145545236673929,-0.4496356961664094,-0.36230066985156706,0.4295155708644336,-0.2875052686501741,0.1458694098448698,1.260887615389601,8.51557631501017,4.7151817455579765,-1.4987856538880315,-0.6793562157351717,2.863437139096224,-0.9583508955005804,0.48623136614956597,0.1563454763326071,0.5208182544420232,0.2499805952,-0.20001164288,-0.10000388096,-1.5707963267948966,0.0,0.25049548443964464,-0.19944758946009838,-0.10059264789904007,-1.5708031224927899,6.14105491214545e-05,2.4695524129504625,-0.0005148892396446558,-0.0005640534199016223,0.0005887669390400724,6.795697893302588e-06,-6.14105491214545e-05,-0.0057624,-0.003457439999999999,-0.0011524799999999998,0.0,0.0,0.07214902452282829,0.09084486296286211,-0.10876573147061534,-2.597414986950731e-06,0.003861190045849172,-0.07791142452282829,-0.0943023029628621,0.10761325147061535,2.597414986950731e-06,-0.003861190045849172,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.48806411672275596,-0.5883759545732374,0.669230186385295,2.168580117338313e-05,-0.0021148266702889496,-0.48806411672275596,-0.5883759545732374,0.669230186385295,2.168580117338313e-05,-0.0021148266702889496,-0.19944832849172478,-0.25080068380423093,-0.30284922497569866,0.14081645097197004,-0.2504954843968177,0.199696426811391,0.24113566703121148,-0.11211925020349067,-1.8402362966796204e-06,-0.3201978825001506,-0.10003035823269446,2.9636681997402547e-05,4.57611726289997e-06,-6.615152869926533e-06,-6.615152869926533e-06,-4.440892098500626e-10,-5.74740255387951e-06,-0.9999999996956888,-0.9999999999177334,1.000000000139778,1.8236248113919238,0.3201993496131191,0.24031594618437543,0.1192361450262337,0.32610012994031357,0.244727872737724,-0.20726102359520368,-0.058897097540801656,-0.0048541788075305795,0.1305133745310282,-0.031089153539280552,-0.017669129262240495,-0.0014562536422591738,False,False,joint_direct_debug,0.0,0.244727872737724,-0.20726102359520368,-0.058897097540801656,-0.0048541788075305795,0.0,7.088409340306489,7749.978733201067,0.001134707620200955,0.000966297643153723,0.0
0.011,0.6720468563692806,1.277808572622294,1.4142371283331485,-0.4494788212130541,-0.3845089179935556,0.4721253707687259,-0.31739533424438976,0.15687495335531138,1.2601666161059077,8.51872381748196,4.714123761110495,-1.4982627373768471,-0.7209992836931476,3.147502471791506,-1.0579844474812992,0.5229165111843713,0.15666287166685144,0.5218762388895044,0.249974250729552,-0.2000154495622688,-0.1000051498540896,-1.5707963267948966,0.0,0.2505719395205774,-0.19935108331136595,-0.10071207184821374,-1.570803125275555,6.35576761494061e-05,2.4699577997318634,-0.0005976887910253692,-0.0006643662509028536,0.0007069219941241295,6.798480658432027e-06,-6.355767614962815e-05,-0.0069440738399999995,-0.004166444303999999,-0.0013888147679999997,0.0,0.0,0.07641635275782893,0.0965368284896517,-0.11942887628059923,-2.782405341652979e-06,0.00214712751055135,-0.08336042659782893,-0.1007032727936517,0.11804006151259923,2.782405341652979e-06,-0.00214712751055135,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.5240701112279883,-0.6307942867980243,0.7365172488405606,2.178664464612257e-05,-0.0012642367837245594,-0.5240701112279883,-0.6307942867980243,0.7365172488405606,2.178664464612257e-05,-0.0012642367837245594,-0.19935182324348766,-0.2509709050024789,-0.3029540278365328,0.14085955138409822,-0.25057193947519707,0.19967432947354258,0.241028832545509,-0.11206509661909614,-1.8407358970407017e-06,-0.32019760595747293,-0.09999869583776633,3.0023164510062372e-05,4.57389681685072e-06,-6.615596959136383e-06,-6.615596959136383e-06,-4.440892098500626e-10,-5.749178910718911e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.8236449750523362,0.3201990729752347,0.2403442328450679,0.11921482289284026,0.35452981369052594,0.26253233166780604,-0.2289938993384227,-0.06565698716491347,-0.004372382269978957,0.14000849247844097,-0.0343490849007634,-0.01969709614947404,-0.001311714680993687,False,False,joint_direct_debug,0.0,0.26253233166780604,-0.2289938993384227,-0.06565698716491347,-0.004372382269978957,0.0,7.0833863302128774,7531.176822356863,0.0013219348358141489,0.0011412444565338843,0.0
0.012,0.6716414701197396,1.278323232035288,1.4138896864372967,-0.4493113405475441,-0.4053862495410124,0.5146594129939993,-0.34744189585173196,0.16748066551000368,1.259406469378848,8.522154880235254,4.712965621457656,-1.4977044684918137,-0.7601467270598394,3.431062753293329,-1.1581396528391066,0.5582688850333456,0.15701031356270323,0.5230343785423441,0.249966672216064,-0.2000199966703616,-0.10000666555678721,-1.5707963267948966,0.0,0.250652395026274,-0.19924921760294453,-0.10084212094527048,-1.5708031282356107,6.382315545239159e-05,2.47038292573696,-0.0006857228102100099,-0.0007707790674170711,0.0008354553884832722,6.8014407141880895e-06,-6.382315545216954e-05,-0.00823025664,-0.0049381539839999985,-0.0016460513279999995,0.0,0.0,0.08041087805121558,0.10190096465832749,-0.13005498813012872,-2.9596498252377852e-06,0.0002654798002197367,-0.08864113469121558,-0.10683911864232748,0.12840893680212873,2.9596498252377852e-06,-0.0002654798002197367,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.5592757205556939,-0.6718658745506477,0.8038718363521032,2.188414705518316e-05,-0.000324209366466377,-0.5592757205556939,-0.6718658745506477,0.8038718363521032,2.188414705518316e-05,-0.000324209366466377,-0.1992499585601326,-0.2511536318361429,-0.30306479603670056,0.14090496947005704,-0.25065239506183445,0.1996534991915988,0.24091639945489352,-0.1120079848315747,-1.841388153067669e-06,-0.3201971733313158,-0.09996410559043323,3.0070945733484677e-05,4.57167637080147e-06,-6.616263092951158e-06,-6.616263092951158e-06,0.0,-5.750955267558311e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.8236668674220695,0.32019864020291156,0.2403752271497978,0.11919147138139684,0.3826772597584988,0.2798389764853289,-0.25074952492514335,-0.07240084514356579,-0.0038504218248666465,0.1492381261596259,-0.0376124287387715,-0.021720253543069737,-0.0011551265474599938,False,False,joint_direct_debug,0.0,0.2798389764853289,-0.25074952492514335,-0.07240084514356579,-0.0038504218248666465,0.0,7.078058985974647,7281.465148257367,0.0015218318716285174,0.0013290679080182617,0.0
0.013000000000000001,0.6712163446992186,1.2788803481785191,1.41351204491042,-0.44913363133270323,-0.42512542052101443,0.5571161432312338,-0.3776415268767698,0.17770921484086763,1.258609309392872,8.525868987856795,4.711706816368067,-1.497112104442344,-0.7971599859760256,3.714107621541559,-1.2588050895892327,0.5923640494695588,0.15738795508958003,0.5242931836319329,0.249957755837936,-0.2000253464972384,-0.1000084488324128,-1.5707963267948966,0.0,0.25073661864534164,-0.19914227352138358,-0.10098275818317831,-1.5708031313661086,6.206019917853745e-05,2.4708268224853103,-0.0007788628074056336,-0.0008830729758548261,0.0009743093507655065,6.804571212271071e-06,-6.206019917875949e-05,-0.009619574640000003,-0.005771744784000001,-0.0019239149280000003,0.0,0.0,0.08417278136550435,0.10698414467287633,-0.1406441793270413,-3.1301261408349338e-06,-0.0017629560043128656,-0.09379235600550435,-0.11275588945687633,0.13872026439904128,3.1301261408349338e-06,0.0017629560043128656,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.5939086483292515,-0.711858255775451,0.871293960424868,2.197877670723068e-05,0.0006952974046201543,-0.5939086483292515,-0.711858255775451,0.871293960424868,2.197877670723068e-05,0.0006952974046201543,-0.19914301532808487,-0.25134861481035387,-0.30318123050987467,0.1409525743067963,-0.2507366186343951,0.19963417764723435,0.24079868965465323,-0.11194807235381798,-1.8420265313068285e-06,-0.3201965854265909,-0.0999266080575767,2.9753588481895576e-05,4.568789790937444e-06,-6.616929226765933e-06,-6.616485137556083e-06,-4.440892098500626e-10,-5.752731624397711e-06,-0.9999999999177334,-0.9999999996956888,0.9999999996956888,1.823690478893986,0.3201980520389295,0.24040894422265632,0.1191660785428377,0.4106094417779905,0.29676008221179456,-0.27251376999252874,-0.07911332803579706,-0.003300571835520869,0.15826215184355003,-0.04087706549887931,-0.023733998410739116,-0.0009901715506562606,False,False,joint_direct_debug,0.0,0.29676008221179456,-0.27251376999252874,-0.07911332803579706,-0.003300571835520869,0.0,7.072427626613722,6998.661236244825,0.0017342370385052502,0.0015295821765912013,0.0
0.014,0.670772448588294,1.2794798425269438,1.4131040525367766,-0.4489460539717089,-0.4438961109246757,0.599494348424661,-0.40799237364337504,0.18757736099436248,1.2577769521625615,8.529865616846292,4.710346841789256,-1.496486846572363,-0.8323572303106613,3.99662898949774,-1.3599745788112503,0.6252578699812082,0.15779594746322334,0.5256531582107442,0.249947399144448,-0.2000315605133312,-0.10001052017111041,-1.5707963267948966,0.0,0.2508244131813292,-0.1990304907860182,-0.10113394661949132,-1.5708031346609803,5.813813947908031e-05,2.4712886709481423,-0.0008770140368812018,-0.0010010697273130087,0.0011234264483809125,6.80786608375783e-06,-5.813813947908031e-05,-0.01111065984,-0.006666395903999998,-0.0022221319679999996,0.0,0.0,0.0877371782597558,0.11182783576225273,-0.15119651396380845,-3.294364080879078e-06,-0.0039220591015854955,-0.0988478380997558,-0.11849423166625273,0.14897438199580845,3.294364080879078e-06,0.0039220591015854955,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.6281675900737829,-0.7510081790900367,0.9387833499100872,2.207078029171303e-05,0.0017866151323555068,-0.6281675900737829,-0.7510081790900367,0.9387833499100872,2.207078029171303e-05,0.0017866151323555068,-0.19903123374409581,-0.25155563862511165,-0.3033030728794017,0.14100225390056842,-0.2508244132254367,0.1996165632234259,0.24067597369226146,-0.11188549300933381,-1.8427620540606426e-06,-0.32019584492171127,-0.09988622681755821,2.9047680927263286e-05,4.566569344888194e-06,-6.617373315975783e-06,-6.617373315975783e-06,-2.220446049250313e-10,-5.7549520704469614e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.82371580099987,0.3201973115548469,0.2404453991469034,0.1191386324587018,0.4383838244577449,0.31339441616277164,-0.2942757155787858,-0.08578260630024864,-0.002732241044352533,0.16713324213960612,-0.044141357336817864,-0.025734781890074592,-0.0008196723133057599,False,False,joint_direct_debug,0.0,0.31339441616277164,-0.2942757155787858,-0.08578260630024864,-0.002732241044352533,0.0,7.06649150068223,6680.59220848017,0.001959023492561968,0.0017426438520402434,3.1401849173675503e-16
0.015,0.6703106008157854,1.2801216356333414,1.4126655586451564,-0.44874895681341376,-0.4618477725085278,0.6417931063974638,-0.43849389162020075,0.19709715829513227,1.2569109334629391,8.53414423755561,4.708885195483855,-1.4958298560447125,-0.866018699622216,4.278620709316425,-1.4616463054006692,0.656990527650441,0.15823444135484355,0.5271148045161445,0.24993550105,-0.20003869937000002,-0.10001289979000001,-1.5707963267948966,0.0,0.2509156121564421,-0.1989140724233956,-0.10129564933841892,-1.5708031381148424,5.193874132980447e-05,2.471767783818286,-0.000980111106442083,-0.0011246269466044234,0.0012827495484189072,6.811319945843053e-06,-5.1938741330026517e-05,-0.01270215,-0.0076212899999999984,-0.0025404299999999993,0.0,0.0,0.0911347858322997,0.11646873184822809,-0.1617120185370835,-3.4533603996299963e-06,-0.006199397455411926,-0.10383693583229969,-0.1240900218482281,0.1591715885370835,3.4533603996299963e-06,0.006199397455411926,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.6622260592514815,-0.7895252089535455,1.0063395131592574,2.2160640037344157e-05,0.0029438825037158833,-0.6622260592514815,-0.7895252089535455,1.0063395131592574,2.2160640037344157e-05,0.0029438825037158833,-0.1989148165904009,-0.2517745187891052,-0.30343010129496584,0.14105391313301574,-0.2509156121627276,0.19960081656944517,0.24054847680421432,-0.11182035954127034,-1.8433449211485708e-06,-0.32019495564694633,-0.09984298737775177,2.7931754131849118e-05,4.5639048096290935e-06,-6.618261494395483e-06,-6.618261494395483e-06,-2.220446049250313e-10,-5.757172516496212e-06,-0.9999999996956888,-0.9999999996956888,1.000000000139778,1.8237428252433172,0.32019642211863386,0.2404846063353546,0.11910912116648095,0.4660498427694383,0.3298289043617458,-0.3160269474429252,-0.09239959213303887,-0.002152592972018572,0.175897754696119,-0.047404042116438776,-0.027719877639911662,-0.0006457778916055715,False,False,joint_direct_debug,0.0,0.3298289043617458,-0.3160269474429252,-0.09239959213303887,-0.002152592972018572,0.0,7.060249115163968,6325.187622458814,0.0021960937297577387,0.00196814480689282,2.482534153247273e-16
0.016,0.669831488688847,1.2808056473766523,1.4121964120180737,-0.44854267989434077,-0.4791121269384556,0.6840117433108084,-0.469146627082777,0.20627691907298984,1.256012542075468,8.538704315844349,4.7073213733935795,-1.4951422663144693,-0.8983913874713213,4.560078288738723,-1.5638220902759234,0.6875897302432995,0.1587035879819263,0.5286786266064203,0.249921961828352,-0.2000468229029888,-0.10001560763432961,-1.5707963267948966,0.0,0.251010075992044,-0.19879318897958792,-0.10146782942100899,-1.57080314172291,4.335330290783368e-05,2.472263589971542,-0.0010881141636920055,-0.0012536339234008875,0.001452221786679378,6.814928013465504e-06,-4.3353302907611635e-05,-0.014392688639999998,-0.008635613183999996,-0.002878537727999999,0.0,0.0,0.0943925006412987,0.12093931542091353,-0.17219068901879603,-3.6076614984649246e-06,-0.008585437865707146,-0.1087851892812987,-0.12957492860491354,0.16931215129079602,3.6076614984649246e-06,0.008585437865707146,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.6962357022354724,-0.8275949285655168,1.0739617792119511,2.2248614789628976e-05,0.004162659024130738,-0.6962357022354724,-0.8275949285655168,1.0739617792119511,2.2248614789628976e-05,0.004162659024130738,-0.19879393445276783,-0.2520050970955534,-0.3035621252145404,0.14110747167950244,-0.2510100760161338,0.1995870647225617,0.24041638427285683,-0.11175276609654006,-1.8440665661145772e-06,-0.32019392187665474,-0.09979691757699971,2.6386337559358708e-05,4.561240274369993e-06,-6.619149672815183e-06,-6.619149672815183e-06,-4.440892098500626e-10,-5.759170917940537e-06,-0.9999999999177334,-0.9999999999177334,0.9999999999177334,1.8237715439890896,0.32019538829945426,0.2405265798397053,0.11907753247128239,0.49365013966793897,0.3461400961546786,-0.3377609900309885,-0.0989573252793551,-0.0015670402189748855,0.1845965132792901,-0.05066414850464827,-0.029687197583806526,-0.00047011206569246564,False,False,joint_direct_debug,0.0,0.3461400961546786,-0.3377609900309885,-0.0989573252793551,-0.0015670402189748855,0.0,7.053698476961655,5930.606664253352,0.0024453750391374694,0.0022060064634882026,0.0
0.017,0.6693356833316069,1.281531797174457,1.4116964599814927,-0.4483275579112354,-0.4958053572400875,0.7261497978047793,-0.4999520365809142,0.21512198310535138,1.2550828489248207,8.54354531449638,4.705654866604976,-1.4944251930374515,-0.9296931506470796,4.840998652031862,-1.6665067886030474,0.717073277017838,0.15920354001850723,0.5303451333950235,0.249906683106864,-0.2000559901358816,-0.1000186633786272,-1.5707963267948966,0.0,0.2511076886883705,-0.1986679822339699,-0.10165044992180772,-1.5708031454809146,3.228038074465367e-05,2.472775620850493,-0.0012010055815065146,-0.0013880079019117086,0.0016317865431805106,6.818686018039699e-06,-3.2280380744431625e-05,-0.016180925040000002,-0.009708555023999999,-0.003236185008,0.0,0.0,0.09753389792418518,0.12526835541771314,-0.18263249842183898,-3.7577627923306422e-06,-0.011072921537752412,-0.11371482296418518,-0.13497691044171314,0.179396313413839,3.7577627923306422e-06,0.011072921537752412,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.7303291610453717,-0.8653817787267473,1.1416493422102545,2.2334939450284418e-05,0.005439619626642911,-0.7303291610453717,-0.8653817787267473,1.1416493422102545,2.2334939450284418e-05,0.005439619626642911,-0.19866872902341015,-0.2522472391797148,-0.3036989821014746,0.1411628622882688,-0.2511076886702046,0.1995754049383125,0.240279846130953,-0.11168279058504371,-1.8447188221415445e-06,-0.3201927485929623,-0.09974804668355652,2.439323742997601e-05,4.558575739110893e-06,-6.620037851234883e-06,-6.619815806629958e-06,-2.220446049250313e-10,-5.761169319384862e-06,-0.9999999996956888,-0.9999999999177334,0.9999999999177334,1.8238019493443745,0.3201942148954138,0.24057133387155527,0.11904385420974353,0.5212216094886342,0.3623954472082173,-0.35947286493398994,-0.10545048948557857,-0.0009796346664459844,0.1932654919961423,-0.05392092974009849,-0.03163514684567357,-0.00029389039993379533,False,False,joint_direct_debug,0.0,0.3623954472082173,-0.35947286493398994,-0.10545048948557857,-0.0009796346664459844,0.0,7.046837268321941,5495.4141372940685,0.0027068157158964476,0.002456175112353385,0.0
0.018000000000000002,0.6688236533013686,1.2823000041651877,1.4111655476439537,-0.448103922579334,-0.5120300302382399,0.7682069907307004,-0.5309123375389643,0.22363533190139812,1.2541227326108544,8.548666694434585,4.703885158813179,-1.4936797419311134,-0.9601163139663227,5.12137993820467,-1.7697077917965476,0.7454511063379937,0.15973445235604622,0.5321148411868206,0.249889567860736,-0.20006625928355842,-0.1000220864278528,-1.5707963267948966,0.0,0.25120835493673066,-0.19853856847126047,-0.10184347385067466,-1.5708031493850434,1.8624010044598904e-05,2.473303498534797,-0.0013187870759946707,-0.0015276908122979493,0.0018213874228218546,6.8225901470597705e-06,-1.862401004437686e-05,-0.018065514240000007,-0.010839308544000002,-0.0036131028480000005,0.0,0.0,0.10057966459072981,0.12948134925847057,-0.19303740133393224,-3.903313543467859e-06,-0.013656370094194847,-0.11864517883072982,-0.14032065780247058,0.18942429848593223,3.903313543467859e-06,0.013656370094194847,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.7646225560241657,-0.9030315793067414,1.2094012878284675,2.2419427212913242e-05,0.006772313016964293,-0.7646225560241657,-0.9030315793067414,1.2094012878284675,2.2419427212913242e-05,0.006772313016964293,-0.19853931662594526,-0.2525008315212851,-0.30384053403831324,0.14122002905958553,-0.25120835490943794,0.19956590817382658,0.2401389808670551,-0.11161049640051601,-1.8454821004709743e-06,-0.3201914411110618,-0.09969640551998893,2.1935078753365644e-05,4.555023025432092e-06,-6.6204819404447335e-06,-6.6204819404447335e-06,0.0,-5.763611810039038e-06,-0.9999999996956888,-0.9999999996956888,0.9999999999177334,1.8238340342781159,0.32019290728252703,0.24061888242131063,0.11900807390084986,0.5487962760762837,0.37865444635944834,-0.38115874043266434,-0.11187503177644008,-0.0003933754206797953,0.2019364162434938,-0.057173811064899646,-0.03356250953293202,-0.00011801262620393859,False,False,joint_direct_debug,0.0,0.37865444635944834,-0.38115874043266434,-0.11187503177644008,-0.0003933754206797953,0.0,7.039662972483777,5018.831528476935,0.0029803818921099257,0.0027186180524836926,2.2887833992611187e-16
0.019,0.6682957765183263,1.2831101873648132,1.4106035172593354,-0.447872104500729,-0.5278767830423513,0.8101831996254795,-0.562030384618391,0.23181807860502124,1.253132901778223,8.554067915765422,4.702011724197785,-1.4929070150024302,-0.9898308326314482,5.40122133083653,-1.8734346153946368,0.7727269286834042,0.16029648274066455,0.5339882758022148,0.249870520407248,-0.2000776877556512,-0.1000258959185504,-1.5707963267948966,0.0,0.25131199760670137,-0.1984050413624802,-0.10204686415869096,-1.5708031534318767,2.2923167994903793e-06,2.473846925291001,-0.001441477199453367,-0.0016726463931710234,0.002020968240140558,6.826636980150624e-06,-2.2923167994903793e-06,-0.020045117039999998,-0.012027070223999996,-0.004009023407999999,0.0,0.0,0.1035479743203789,0.13360091363589285,-0.20340533813931896,-4.0463758860565605e-06,-0.016331692759324112,-0.12359309136037891,-0.14562798385989284,0.19939631473131897,4.0463758860565605e-06,0.016331692759324112,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.7992176361404082,-0.940673758886198,1.2772166179935363,2.2503098883480154e-05,0.008158969429263585,-0.7992176361404082,-0.940673758886198,1.2772166179935363,2.2503098883480154e-05,0.008158969429263585,-0.19840579107421874,-0.2527657788631288,-0.3039866642295941,0.14127892633553074,-0.25131199768435586,0.19955862233522748,0.23999387957496232,-0.11153593416912688,-1.8462592565882119e-06,-0.32019000478777926,-0.09964202628276464,1.899538859539973e-05,4.552358490172992e-06,-6.621592163469359e-06,-6.621370118864434e-06,0.0,-5.766054300693213e-06,-0.9999999999177334,-0.9999999996956888,0.9999999999177334,1.8238677919505568,0.32019147109713236,0.24066923943966914,0.11897017849194741,0.5764020332767565,0.39496960383822505,-0.402815655718031,-0.11822786300035494,0.00018954755799002916,0.21063728972692541,-0.06042234835770465,-0.03546835890010648,5.686426739700875e-05,False,False,joint_direct_debug,0.0,0.39496960383822505,-0.402815655718031,-0.11822786300035494,0.00018954755799002916,0.0,7.0321729619569435,4501.117432238318,0.0032660548776836523,0.002993320390215112,0.0
0.02,0.6677523507157551,1.28396226580202,1.410010207691838,-0.4476324346429564,-0.5434258025712011,0.8520784372068602,-0.5933095674975024,0.23966985777265445,1.2521139147117104,8.559748438680133,4.70003402563946,-1.4921081154765212,-1.018987066512659,5.680522914712402,-1.9776985583250082,0.7988995259088482,0.16088979230816203,0.5359659743605398,0.2498494464,-0.20009033216000002,-0.10003011072000001,-1.5707963267948966,0.0,0.2514185555586971,-0.19826747449989118,-0.10226058372730354,-1.5708031576183379,-1.6803561015521495e-05,2.4744056744203538,-0.0015691091586970685,-0.0018228576601088398,0.0022304730073035295,6.830823441106304e-06,1.6803561015521495e-05,-0.0221184,-0.013271039999999998,-0.004423679999999999,0.0,0.0,0.10645481310594157,0.13764712986567226,-0.2137362386300255,-4.185503102407626e-06,-0.019095877007010653,-0.12857321310594158,-0.15091816986567225,0.2093125586300255,4.185503102407626e-06,0.019095877007010653,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.8342036449835322,-0.9784233255983871,1.3450942720722943,2.2585221874522723e-05,0.009598349186551891,-0.8342036449835322,-0.9784233255983871,1.3450942720722943,2.2585221874522723e-05,0.009598349186551891,-0.19826822580948367,-0.25304200232389995,-0.30413727525324674,0.14133951733996675,-0.2514185556135029,0.19955357397072326,0.23984460854886702,-0.11145914313726024,-1.846994779342026e-06,-0.3201884454379078,-0.09958494230632997,1.5558138111160247e-05,4.5494719103089665e-06,-6.621814208074284e-06,-6.622258297284134e-06,2.220446049250313e-10,-5.768718835952313e-06,-0.9999999996956888,-0.9999999996956888,0.9999999999177334,1.8239032149154732,0.32018991165229155,0.2407224193048496,0.11893015500199931,0.6040632685308805,0.4113873163056707,-0.4244413040823983,-0.12450662074569806,0.0007675612997161078,0.2193928557858142,-0.06366619561235974,-0.037351986223709416,0.00023026838991483233,False,False,joint_direct_debug,0.0,0.4113873163056707,-0.4244413040823983,-0.12450662074569806,0.0007675612997161078,0.0,7.024364558876586,3944.2035269956823,0.0035638289270120537,0.003280282374590004,0.0
0.021,0.6671936025922054,1.2848561586352687,1.4093854539655017,-0.447385245508013,-0.5587481235497063,0.8938928332487953,-0.6247537263361082,0.24718913494335382,1.2510661964976661,8.565707724235125,4.69795151321834,-1.4912841516933768,-1.047718214044077,5.959285554991969,-2.0825124211203607,0.8239637831445128,0.16151454603449822,0.5380484867816602,0.249826252823152,-0.20010424830610882,-0.10003474943536961,-1.5707963267948966,0.0,0.2515279817390436,-0.19812592362598005,-0.10248459536001289,-1.5708031619416483,-3.875030909283872e-05,2.474979582245392,-0.001701728915891626,-0.0019783246801287624,0.0024498459246432847,6.835146751704713e-06,3.8750309093060764e-05,-0.02428403544,-0.014570421263999997,-0.004856807087999999,0.0,0.0,0.10931426199850397,0.14163785074034932,-0.22403002371441905,-4.322368519034514e-06,-0.021946747406271783,-0.13359829743850396,-0.1562082720043493,0.21917321662641906,4.322368519034514e-06,0.021946747406271783,40.0,40.0,40.0,3.0,3.0,6.0,6.0,6.0,0.5,0.5,-0.8696589412666889,-1.0163826192312464,1.4130331367442457,2.2666624514631394e-05,0.011089624630415074,-0.8696589412666889,-1.0163826192312464,1.4130331367442457,2.2666624514631394e-05,0.011089624630415074,-0.19812667648166915,-0.25332943731637414,-0.304292286285035,0.14140177323485048,-0.2515279817344451,0.19955077153188672,0.2396912122948347,-0.11138015257317058,-1.847813568822687e-06,-0.3201867685709292,-0.09952518828515444,1.1607728667151207e-05,4.545697152025241e-06,-6.623368520308759e-06,-6.623590564913684e-06,0.0,-5.770939282001564e-06,-0.9999999996956888,-0.9999999996956888,0.9999999999177334,1.8239402967530032,0.32018823460673196,0.24077843607864235,0.11888798994385434,0.6318013948467326,0.42794862967462255,-0.4460338643059048,-0.13070948839748134,0.0013395615327942475,0.2282250042054762,-0.06690507964588571,-0.0392128465192444,0.0004018684598382742,False,False,joint_direct_debug,0.0,0.42794862967462255,-0.4460338643059048,-0.13070948839748134,0.0013395615327942475,0.0,7.016235074606157,3352.914790365316,0.0038737093630513203,0.003579517174615243,0.0
